#
#Tue Sep 10 14:21:19 EDT 2019
#
#SAO Exposure Time Calculator : v0.5
#
#transmiss /var/www/kurtz/mmtetc/cgi/TEST/ETC/EffArea/cptrans_zm_43_10.txt
#instmode  /var/www/kurtz/mmtetc/cgi/TEST/ETC/EffArea/HECTOSPEC_270.tab
#objspec   /var/www/kurtz/mmtetc/cgi/TEST/ETC/Spectra/Stars/K0V.tab
#skybkgd   /var/www/kurtz/mmtetc/cgi/TEST/ETC/Bkgd/skybkgd.tab
#redshift  0.0
#abmag     19.8
#srcext    0.0
#seeing    0.75
#exptime   3600.0
#smscale   1.0
#aptype    Square
#apwidth   1.5
#apheight  1.0
#transcut  0.0
#rand      yes
#bandfilter   /var/www/kurtz/mmtetc/cgi/TEST/ETC/EffArea/g_filt.mag
#moonage      0.0
#airmass      1.1
#
#Wave  Spec  Noise Flux  FluxMask  SNR
#----  ----  ----- ----  --------  ---
0.42354 756.045959998 33.5522809963 5.32486154431e-17 --  50.3861469465
0.42366 757.780874176 33.6826051156 5.08025104007e-17 --  50.3063685511
0.42378 760.364319634 33.7750476719 5.03455205044e-17 --  50.3397159608
0.4239  763.818203118 33.4932807787 5.29492584493e-17 --  50.9937929315
0.42402 767.618029864 33.6581318974 5.06690014355e-17 --  50.9964754064
0.42414 771.764022483 33.7680813042 4.98059917167e-17 --  51.1049710322
0.42426 776.257372346 33.6016988086 5.15148214603e-17 --  51.6570386066
0.42438 781.017193572 34.3657483806 5.13183465742e-17 --  50.8182600035
0.4245  785.761164739 34.4923367464 5.35852847557e-17 --  50.9392967881
0.42462 790.489238313 34.6440770891 5.25056966169e-17 --  51.0213525909
0.42474 795.2013667 34.3634589479 5.33312482404e-17 --  51.7446254301
0.42486 799.571008045 34.4511318042 5.32832667942e-17 --  51.8965570417
0.42498 803.557287659 34.0239436695 5.60922438741e-17 --  52.8101250248
0.4251  807.159327811 35.1172181151 5.36914155207e-17 --  51.39539014
0.42522 810.376249815 35.0798085829 5.37533265525e-17 --  51.6552528403
0.42534 812.766767463 34.8614881726 5.80184973272e-17 --  52.1320757422
0.42546 814.435048379 34.7571183064 5.37436131518e-17 --  52.39594708
0.42558 815.444829672 34.9192327792 5.30056354097e-17 --  52.2173577689
0.4257  815.794621813 35.2531610214 5.49811597762e-17 --  51.7449266165
0.42582 815.230032322 34.7383483687 5.26400147849e-17 --  52.4754300413
0.42594 813.936219175 34.3578813096 5.40826605101e-17 --  52.9723209363
0.42606 812.132721107 33.9255717552 4.91983555131e-17 --  53.5284706253
0.42618 809.817662594 34.4322765744 5.04133964106e-17 --  52.5904042107
0.4263  806.976604319 34.3970975079 5.38145710814e-17 --  52.4595001975
0.42642 803.834654094 34.4432621973 5.63128909162e-17 --  52.1852116948
